,rt,trial_index,subject,form_assignment,passed_test,button_pressed,condition,stimNum,topic,speaker,form,response,correct,already_heard_by_speaker,numeric_response,Order
1544,1446,94,9fr3hr3dd9,conventional,yes,1,Request,4,door,S3,conventional,literal,0,Yes,0,44
1545,1085,96,9fr3hr3dd9,conventional,yes,1,Non-Request,10,spanish,S3,conventional,literal,1,No,0,45
1546,1138,98,9fr3hr3dd9,conventional,yes,0,Request,3,box,S3,conventional,request,1,Yes,1,46
1547,1185,100,9fr3hr3dd9,conventional,yes,0,Request,11,window,S3,conventional,request,1,Yes,1,47
1548,697,102,9fr3hr3dd9,conventional,yes,0,Request,10,spanish,S3,conventional,request,1,Yes,1,48
1549,2062,104,9fr3hr3dd9,conventional,yes,0,Request,12,temperature,S2,conventional,request,1,No,1,49
1550,2374,106,9fr3hr3dd9,conventional,yes,0,Non-Request,11,window,S2,conventional,request,0,No,1,50
1551,2698,108,9fr3hr3dd9,conventional,yes,1,Non-Request,3,box,S2,conventional,literal,1,No,0,51
1552,712,110,9fr3hr3dd9,conventional,yes,1,Non-Request,8,piano,S2,conventional,literal,1,No,0,52
1553,1354,112,9fr3hr3dd9,conventional,yes,1,Non-Request,12,temperature,S2,conventional,literal,1,Yes,0,53
1554,1442,114,9fr3hr3dd9,conventional,yes,1,Request,8,piano,S2,conventional,literal,0,Yes,0,54
1555,1189,116,9fr3hr3dd9,conventional,yes,1,Non-Request,10,spanish,S2,conventional,literal,1,No,0,55
1556,1896,118,9fr3hr3dd9,conventional,yes,0,Request,10,spanish,S2,conventional,request,1,Yes,1,56
1557,1667,120,9fr3hr3dd9,conventional,yes,0,Request,3,box,S2,conventional,request,1,Yes,1,57
1558,1567,122,9fr3hr3dd9,conventional,yes,1,Non-Request,4,door,S2,conventional,literal,1,No,0,58
1559,872,124,9fr3hr3dd9,conventional,yes,1,Request,11,window,S2,conventional,literal,0,Yes,0,59
1560,1515,126,9fr3hr3dd9,conventional,yes,1,Request,4,door,S2,conventional,literal,0,Yes,0,60
1561,1304,8,9l0rqegxz8,non_conventional,yes,1,Request,2,back,S5,nonconventional,literal,0,No,0,1
1562,857,10,9l0rqegxz8,non_conventional,yes,1,Non-Request,6,office,S5,nonconventional,literal,1,No,0,2
1563,1418,12,9l0rqegxz8,non_conventional,yes,1,Request,1,car,S5,nonconventional,literal,0,No,0,3
1564,4492,14,9l0rqegxz8,non_conventional,yes,0,Non-Request,9,soup,S5,nonconventional,request,0,No,1,4
1565,829,16,9l0rqegxz8,non_conventional,yes,1,Non-Request,2,back,S5,nonconventional,literal,1,Yes,0,5
1566,887,18,9l0rqegxz8,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,No,0,6
1567,983,20,9l0rqegxz8,non_conventional,yes,1,Request,9,soup,S5,nonconventional,literal,0,Yes,0,7
1568,663,22,9l0rqegxz8,non_conventional,yes,1,Request,5,laptop,S5,nonconventional,literal,0,No,0,8
1569,4006,24,9l0rqegxz8,non_conventional,yes,0,Non-Request,5,laptop,S5,nonconventional,request,0,Yes,1,9
1570,3599,26,9l0rqegxz8,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,Yes,0,10
1571,2700,28,9l0rqegxz8,non_conventional,yes,1,Request,6,office,S5,nonconventional,literal,0,Yes,0,11
1572,2265,30,9l0rqegxz8,non_conventional,yes,0,Non-Request,7,phone,S5,nonconventional,request,0,Yes,1,12
1573,1395,32,9l0rqegxz8,non_conventional,yes,1,Non-Request,2,back,S2,nonconventional,literal,1,No,0,13
1574,1096,34,9l0rqegxz8,non_conventional,yes,1,Request,2,back,S2,nonconventional,literal,0,Yes,0,14
1575,552,36,9l0rqegxz8,non_conventional,yes,1,Request,6,office,S2,nonconventional,literal,0,No,0,15
1576,771,38,9l0rqegxz8,non_conventional,yes,1,Non-Request,9,soup,S2,nonconventional,literal,1,No,0,16
1577,648,40,9l0rqegxz8,non_conventional,yes,1,Request,7,phone,S2,nonconventional,literal,0,No,0,17
1578,1034,42,9l0rqegxz8,non_conventional,yes,1,Non-Request,1,car,S2,nonconventional,literal,1,No,0,18
1579,507,44,9l0rqegxz8,non_conventional,yes,1,Request,9,soup,S2,nonconventional,literal,0,Yes,0,19
1580,540,46,9l0rqegxz8,non_conventional,yes,1,Request,5,laptop,S2,nonconventional,literal,0,No,0,20
1581,893,48,9l0rqegxz8,non_conventional,yes,1,Non-Request,5,laptop,S2,nonconventional,literal,1,Yes,0,21
1582,894,50,9l0rqegxz8,non_conventional,yes,1,Non-Request,6,office,S2,nonconventional,literal,1,Yes,0,22
1583,789,52,9l0rqegxz8,non_conventional,yes,1,Request,1,car,S2,nonconventional,literal,0,Yes,0,23
1584,594,54,9l0rqegxz8,non_conventional,yes,1,Non-Request,7,phone,S2,nonconventional,literal,1,Yes,0,24
1585,904,56,9l0rqegxz8,non_conventional,yes,1,Request,1,car,S4,nonconventional,literal,0,No,0,25
1586,696,58,9l0rqegxz8,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,No,0,26
1587,603,60,9l0rqegxz8,non_conventional,yes,1,Non-Request,2,back,S4,nonconventional,literal,1,No,0,27
1588,1039,62,9l0rqegxz8,non_conventional,yes,1,Non-Request,5,laptop,S4,nonconventional,literal,1,No,0,28
1589,4073,64,9l0rqegxz8,non_conventional,yes,0,Request,5,laptop,S4,nonconventional,request,1,Yes,1,29
1590,538,66,9l0rqegxz8,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,Yes,0,30
1591,579,68,9l0rqegxz8,non_conventional,yes,1,Non-Request,9,soup,S4,nonconventional,literal,1,No,0,31
1592,935,70,9l0rqegxz8,non_conventional,yes,0,Request,9,soup,S4,nonconventional,request,1,Yes,1,32
1593,2275,72,9l0rqegxz8,non_conventional,yes,0,Non-Request,7,phone,S4,nonconventional,request,0,Yes,1,33
1594,4050,74,9l0rqegxz8,non_conventional,yes,0,Request,2,back,S4,nonconventional,request,1,Yes,1,34
1595,2823,76,9l0rqegxz8,non_conventional,yes,1,Non-Request,6,office,S4,nonconventional,literal,1,No,0,35
1596,3012,78,9l0rqegxz8,non_conventional,yes,0,Request,6,office,S4,nonconventional,request,1,Yes,1,36
1597,1348,80,9l0rqegxz8,non_conventional,yes,0,Request,1,car,S3,nonconventional,request,1,No,1,37
1598,2960,82,9l0rqegxz8,non_conventional,yes,0,Non-Request,2,back,S3,nonconventional,request,0,No,1,38
1599,718,84,9l0rqegxz8,non_conventional,yes,1,Non-Request,7,phone,S3,nonconventional,literal,1,No,0,39
1600,720,86,9l0rqegxz8,non_conventional,yes,0,Request,2,back,S3,nonconventional,request,1,Yes,1,40
1601,1117,88,9l0rqegxz8,non_conventional,yes,1,Request,7,phone,S3,nonconventional,literal,0,Yes,0,41
1602,2148,90,9l0rqegxz8,non_conventional,yes,0,Non-Request,1,car,S3,nonconventional,request,0,Yes,1,42
1603,990,92,9l0rqegxz8,non_conventional,yes,0,Request,5,laptop,S3,nonconventional,request,1,No,1,43
1604,1182,94,9l0rqegxz8,non_conventional,yes,0,Request,9,soup,S3,nonconventional,request,1,No,1,44
1605,685,96,9l0rqegxz8,non_conventional,yes,0,Request,6,office,S3,nonconventional,request,1,No,1,45
1606,1157,98,9l0rqegxz8,non_conventional,yes,1,Non-Request,6,office,S3,nonconventional,literal,1,Yes,0,46
1607,899,100,9l0rqegxz8,non_conventional,yes,1,Non-Request,9,soup,S3,nonconventional,literal,1,Yes,0,47
1608,1001,102,9l0rqegxz8,non_conventional,yes,1,Non-Request,5,laptop,S3,nonconventional,literal,1,Yes,0,48
1609,851,104,9l0rqegxz8,non_conventional,yes,0,Request,7,phone,S1,nonconventional,request,1,No,1,49
1610,521,106,9l0rqegxz8,non_conventional,yes,1,Non-Request,7,phone,S1,nonconventional,literal,1,Yes,0,50
1611,625,108,9l0rqegxz8,non_conventional,yes,0,Non-Request,5,laptop,S1,nonconventional,request,0,No,1,51
1612,566,110,9l0rqegxz8,non_conventional,yes,0,Request,1,car,S1,nonconventional,request,1,No,1,52
1613,861,112,9l0rqegxz8,non_conventional,yes,0,Request,9,soup,S1,nonconventional,request,1,No,1,53
1614,1139,114,9l0rqegxz8,non_conventional,yes,0,Request,2,back,S1,nonconventional,request,1,No,1,54
1615,609,116,9l0rqegxz8,non_conventional,yes,0,Request,6,office,S1,nonconventional,request,1,No,1,55
1616,2673,118,9l0rqegxz8,non_conventional,yes,0,Non-Request,2,back,S1,nonconventional,request,0,Yes,1,56
1617,820,120,9l0rqegxz8,non_conventional,yes,0,Non-Request,9,soup,S1,nonconventional,request,0,Yes,1,57
1618,2477,122,9l0rqegxz8,non_conventional,yes,0,Non-Request,6,office,S1,nonconventional,request,0,Yes,1,58
1619,661,124,9l0rqegxz8,non_conventional,yes,0,Request,5,laptop,S1,nonconventional,request,1,Yes,1,59
1620,1000,126,9l0rqegxz8,non_conventional,yes,0,Non-Request,1,car,S1,nonconventional,request,0,Yes,1,60
1621,3205,8,a7rm3zoo2r,non_conventional,yes,1,Non-Request,9,soup,S4,nonconventional,literal,1,No,0,1
1622,992,10,a7rm3zoo2r,non_conventional,yes,1,Non-Request,2,back,S4,nonconventional,literal,1,No,0,2
1623,552,12,a7rm3zoo2r,non_conventional,yes,1,Non-Request,1,car,S4,nonconventional,literal,1,No,0,3
1624,683,14,a7rm3zoo2r,non_conventional,yes,1,Request,6,office,S4,nonconventional,literal,0,No,0,4
1625,2300,16,a7rm3zoo2r,non_conventional,yes,1,Request,9,soup,S4,nonconventional,literal,0,Yes,0,5
1626,547,18,a7rm3zoo2r,non_conventional,yes,1,Non-Request,5,laptop,S4,nonconventional,literal,1,No,0,6
1627,473,20,a7rm3zoo2r,non_conventional,yes,1,Non-Request,7,phone,S4,nonconventional,literal,1,No,0,7
1628,2061,22,a7rm3zoo2r,non_conventional,yes,1,Request,5,laptop,S4,nonconventional,literal,0,Yes,0,8
1629,540,24,a7rm3zoo2r,non_conventional,yes,1,Non-Request,6,office,S4,nonconventional,literal,1,Yes,0,9
1630,549,26,a7rm3zoo2r,non_conventional,yes,1,Request,2,back,S4,nonconventional,literal,0,Yes,0,10
1631,595,28,a7rm3zoo2r,non_conventional,yes,1,Request,1,car,S4,nonconventional,literal,0,Yes,0,11
1632,593,30,a7rm3zoo2r,non_conventional,yes,1,Request,7,phone,S4,nonconventional,literal,0,Yes,0,12
1633,873,32,a7rm3zoo2r,non_conventional,yes,1,Request,5,laptop,S1,nonconventional,literal,0,No,0,13
1634,465,34,a7rm3zoo2r,non_conventional,yes,1,Request,9,soup,S1,nonconventional,literal,0,No,0,14
1635,463,36,a7rm3zoo2r,non_conventional,yes,1,Non-Request,1,car,S1,nonconventional,literal,1,No,0,15
1636,463,38,a7rm3zoo2r,non_conventional,yes,1,Non-Request,5,laptop,S1,nonconventional,literal,1,Yes,0,16
1637,505,40,a7rm3zoo2r,non_conventional,yes,1,Request,1,car,S1,nonconventional,literal,0,Yes,0,17
1638,436,42,a7rm3zoo2r,non_conventional,yes,1,Request,2,back,S1,nonconventional,literal,0,No,0,18
1639,454,44,a7rm3zoo2r,non_conventional,yes,1,Non-Request,7,phone,S1,nonconventional,literal,1,No,0,19
1640,752,46,a7rm3zoo2r,non_conventional,yes,1,Non-Request,9,soup,S1,nonconventional,literal,1,Yes,0,20
1641,607,48,a7rm3zoo2r,non_conventional,yes,1,Request,7,phone,S1,nonconventional,literal,0,Yes,0,21
1642,590,50,a7rm3zoo2r,non_conventional,yes,1,Non-Request,6,office,S1,nonconventional,literal,1,No,0,22
1643,516,52,a7rm3zoo2r,non_conventional,yes,1,Request,6,office,S1,nonconventional,literal,0,Yes,0,23
1644,708,54,a7rm3zoo2r,non_conventional,yes,1,Non-Request,2,back,S1,nonconventional,literal,1,Yes,0,24
1645,390,56,a7rm3zoo2r,non_conventional,yes,1,Request,5,laptop,S2,nonconventional,literal,0,No,0,25
1646,407,58,a7rm3zoo2r,non_conventional,yes,1,Non-Request,9,soup,S2,nonconventional,literal,1,No,0,26
1647,720,60,a7rm3zoo2r,non_conventional,yes,1,Non-Request,2,back,S2,nonconventional,literal,1,No,0,27
1648,427,62,a7rm3zoo2r,non_conventional,yes,1,Request,2,back,S2,nonconventional,literal,0,Yes,0,28
1649,452,64,a7rm3zoo2r,non_conventional,yes,1,Non-Request,5,laptop,S2,nonconventional,literal,1,Yes,0,29
1650,1263,66,a7rm3zoo2r,non_conventional,yes,1,Request,9,soup,S2,nonconventional,literal,0,Yes,0,30
1651,502,68,a7rm3zoo2r,non_conventional,yes,1,Request,6,office,S2,nonconventional,literal,0,No,0,31
1652,516,70,a7rm3zoo2r,non_conventional,yes,1,Non-Request,6,office,S2,nonconventional,literal,1,Yes,0,32
1653,404,72,a7rm3zoo2r,non_conventional,yes,1,Non-Request,1,car,S2,nonconventional,literal,1,No,0,33
1654,297,74,a7rm3zoo2r,non_conventional,yes,1,Request,7,phone,S2,nonconventional,literal,0,No,0,34
1655,691,76,a7rm3zoo2r,non_conventional,yes,1,Non-Request,7,phone,S2,nonconventional,literal,1,Yes,0,35
1656,409,78,a7rm3zoo2r,non_conventional,yes,1,Request,1,car,S2,nonconventional,literal,0,Yes,0,36
1657,450,80,a7rm3zoo2r,non_conventional,yes,1,Request,1,car,S3,nonconventional,literal,0,No,0,37
1658,495,82,a7rm3zoo2r,non_conventional,yes,1,Non-Request,6,office,S3,nonconventional,literal,1,No,0,38
1659,619,84,a7rm3zoo2r,non_conventional,yes,1,Non-Request,1,car,S3,nonconventional,literal,1,Yes,0,39
1660,428,86,a7rm3zoo2r,non_conventional,yes,1,Non-Request,7,phone,S3,nonconventional,literal,1,No,0,40
1661,488,88,a7rm3zoo2r,non_conventional,yes,1,Request,6,office,S3,nonconventional,literal,0,Yes,0,41
1662,490,90,a7rm3zoo2r,non_conventional,yes,1,Request,2,back,S3,nonconventional,literal,0,No,0,42
1663,442,92,a7rm3zoo2r,non_conventional,yes,1,Request,7,phone,S3,nonconventional,literal,0,Yes,0,43
1664,448,94,a7rm3zoo2r,non_conventional,yes,1,Request,9,soup,S3,nonconventional,literal,0,No,0,44
1665,479,96,a7rm3zoo2r,non_conventional,yes,1,Non-Request,2,back,S3,nonconventional,literal,1,Yes,0,45
1666,253,98,a7rm3zoo2r,non_conventional,yes,1,Non-Request,9,soup,S3,nonconventional,literal,1,Yes,0,46
1667,447,100,a7rm3zoo2r,non_conventional,yes,1,Request,5,laptop,S3,nonconventional,literal,0,No,0,47
1668,632,102,a7rm3zoo2r,non_conventional,yes,1,Non-Request,5,laptop,S3,nonconventional,literal,1,Yes,0,48
1669,452,104,a7rm3zoo2r,non_conventional,yes,1,Non-Request,7,phone,S5,nonconventional,literal,1,No,0,49
1670,431,106,a7rm3zoo2r,non_conventional,yes,1,Non-Request,6,office,S5,nonconventional,literal,1,No,0,50
1671,282,108,a7rm3zoo2r,non_conventional,yes,1,Request,9,soup,S5,nonconventional,literal,0,No,0,51
1672,996,110,a7rm3zoo2r,non_conventional,yes,1,Request,5,laptop,S5,nonconventional,literal,0,No,0,52
1673,467,112,a7rm3zoo2r,non_conventional,yes,1,Non-Request,2,back,S5,nonconventional,literal,1,No,0,53
1674,524,114,a7rm3zoo2r,non_conventional,yes,1,Request,6,office,S5,nonconventional,literal,0,Yes,0,54
1675,456,116,a7rm3zoo2r,non_conventional,yes,1,Request,1,car,S5,nonconventional,literal,0,No,0,55
1676,674,118,a7rm3zoo2r,non_conventional,yes,1,Request,7,phone,S5,nonconventional,literal,0,Yes,0,56
1677,493,120,a7rm3zoo2r,non_conventional,yes,1,Non-Request,1,car,S5,nonconventional,literal,1,Yes,0,57
1678,383,122,a7rm3zoo2r,non_conventional,yes,1,Request,2,back,S5,nonconventional,literal,0,Yes,0,58
1679,396,124,a7rm3zoo2r,non_conventional,yes,1,Non-Request,9,soup,S5,nonconventional,literal,1,Yes,0,59
1680,456,126,a7rm3zoo2r,non_conventional,yes,1,Non-Request,5,laptop,S5,nonconventional,literal,1,Yes,0,60
1681,1605,8,bkwtarjro0,conventional,yes,0,Request,12,temperature,S2,conventional,request,1,No,1,1
1682,1912,10,bkwtarjro0,conventional,yes,0,Non-Request,8,piano,S2,conventional,request,0,No,1,2
1683,445,12,bkwtarjro0,conventional,yes,0,Request,4,door,S2,conventional,request,1,No,1,3
1684,878,14,bkwtarjro0,conventional,yes,0,Non-Request,12,temperature,S2,conventional,request,0,Yes,1,4
1685,2213,16,bkwtarjro0,conventional,yes,0,Non-Request,11,window,S2,conventional,request,0,No,1,5
1686,1692,18,bkwtarjro0,conventional,yes,1,Request,11,window,S2,conventional,literal,0,Yes,0,6
1687,923,20,bkwtarjro0,conventional,yes,1,Request,10,spanish,S2,conventional,literal,0,No,0,7
1688,598,22,bkwtarjro0,conventional,yes,0,Non-Request,3,box,S2,conventional,request,0,No,1,8
1689,1074,24,bkwtarjro0,conventional,yes,0,Request,8,piano,S2,conventional,request,1,Yes,1,9
1690,2153,26,bkwtarjro0,conventional,yes,1,Non-Request,4,door,S2,conventional,literal,1,Yes,0,10
1691,2062,28,bkwtarjro0,conventional,yes,1,Request,3,box,S2,conventional,literal,0,Yes,0,11
1692,938,30,bkwtarjro0,conventional,yes,1,Non-Request,10,spanish,S2,conventional,literal,1,Yes,0,12
1693,1454,32,bkwtarjro0,conventional,yes,0,Non-Request,12,temperature,S5,conventional,request,0,No,1,13
1694,562,34,bkwtarjro0,conventional,yes,0,Request,8,piano,S5,conventional,request,1,No,1,14
1695,801,36,bkwtarjro0,conventional,yes,0,Non-Request,11,window,S5,conventional,request,0,No,1,15
1696,463,38,bkwtarjro0,conventional,yes,1,Request,10,spanish,S5,conventional,literal,0,No,0,16
1697,596,40,bkwtarjro0,conventional,yes,0,Request,4,door,S5,conventional,request,1,No,1,17
1698,386,42,bkwtarjro0,conventional,yes,0,Request,3,box,S5,conventional,request,1,No,1,18
1699,956,44,bkwtarjro0,conventional,yes,0,Non-Request,8,piano,S5,conventional,request,0,Yes,1,19
1700,6582,46,bkwtarjro0,conventional,yes,0,Non-Request,3,box,S5,conventional,request,0,Yes,1,20
1701,1341,48,bkwtarjro0,conventional,yes,0,Request,12,temperature,S5,conventional,request,1,Yes,1,21
1702,1660,50,bkwtarjro0,conventional,yes,0,Non-Request,4,door,S5,conventional,request,0,Yes,1,22
1703,2952,52,bkwtarjro0,conventional,yes,0,Request,11,window,S5,conventional,request,1,Yes,1,23
1704,1080,54,bkwtarjro0,conventional,yes,0,Non-Request,10,spanish,S5,conventional,request,0,Yes,1,24
1705,1720,56,bkwtarjro0,conventional,yes,1,Non-Request,10,spanish,S4,conventional,literal,1,No,0,25
1706,1771,58,bkwtarjro0,conventional,yes,1,Request,10,spanish,S4,conventional,literal,0,Yes,0,26
1707,839,60,bkwtarjro0,conventional,yes,0,Request,4,door,S4,conventional,request,1,No,1,27
1708,179,62,bkwtarjro0,conventional,yes,0,Non-Request,11,window,S4,conventional,request,0,No,1,28
1709,1882,64,bkwtarjro0,conventional,yes,0,Request,8,piano,S4,conventional,request,1,No,1,29
1710,727,66,bkwtarjro0,conventional,yes,1,Non-Request,4,door,S4,conventional,literal,1,Yes,0,30
1711,865,68,bkwtarjro0,conventional,yes,1,Non-Request,8,piano,S4,conventional,literal,1,Yes,0,31
1712,1191,70,bkwtarjro0,conventional,yes,0,Non-Request,12,temperature,S4,conventional,request,0,No,1,32
1713,4096,72,bkwtarjro0,conventional,yes,1,Non-Request,3,box,S4,conventional,literal,1,No,0,33
1714,4087,74,bkwtarjro0,conventional,yes,0,Request,3,box,S4,conventional,request,1,Yes,1,34
1715,1520,76,bkwtarjro0,conventional,yes,0,Request,11,window,S4,conventional,request,1,Yes,1,35
1716,1805,78,bkwtarjro0,conventional,yes,0,Request,12,temperature,S4,conventional,request,1,Yes,1,36
1717,597,80,bkwtarjro0,conventional,yes,1,Non-Request,4,door,S3,conventional,literal,1,No,0,37
1718,429,82,bkwtarjro0,conventional,yes,1,Non-Request,3,box,S3,conventional,literal,1,No,0,38
1719,1175,84,bkwtarjro0,conventional,yes,0,Request,10,spanish,S3,conventional,request,1,No,1,39
1720,293,86,bkwtarjro0,conventional,yes,0,Request,11,window,S3,conventional,request,1,No,1,40
1721,384,88,bkwtarjro0,conventional,yes,1,Non-Request,11,window,S3,conventional,literal,1,Yes,0,41
1722,180,90,bkwtarjro0,conventional,yes,1,Non-Request,12,temperature,S3,conventional,literal,1,No,0,42
1723,321,92,bkwtarjro0,conventional,yes,1,Non-Request,10,spanish,S3,conventional,literal,1,Yes,0,43
1724,941,94,bkwtarjro0,conventional,yes,0,Request,8,piano,S3,conventional,request,1,No,1,44
1725,663,96,bkwtarjro0,conventional,yes,1,Non-Request,8,piano,S3,conventional,literal,1,Yes,0,45
1726,559,98,bkwtarjro0,conventional,yes,0,Request,3,box,S3,conventional,request,1,Yes,1,46
1727,147,100,bkwtarjro0,conventional,yes,0,Request,12,temperature,S3,conventional,request,1,Yes,1,47
1728,380,102,bkwtarjro0,conventional,yes,0,Request,4,door,S3,conventional,request,1,Yes,1,48
1729,626,104,bkwtarjro0,conventional,yes,0,Request,8,piano,S1,conventional,request,1,No,1,49
1730,266,106,bkwtarjro0,conventional,yes,0,Request,3,box,S1,conventional,request,1,No,1,50
1731,622,108,bkwtarjro0,conventional,yes,1,Non-Request,3,box,S1,conventional,literal,1,Yes,0,51
1732,103,110,bkwtarjro0,conventional,yes,1,Non-Request,4,door,S1,conventional,literal,1,No,0,52
1733,1175,112,bkwtarjro0,conventional,yes,0,Non-Request,12,temperature,S1,conventional,request,0,No,1,53
1734,2705,114,bkwtarjro0,conventional,yes,0,Request,10,spanish,S1,conventional,request,1,No,1,54
1735,1093,116,bkwtarjro0,conventional,yes,0,Non-Request,10,spanish,S1,conventional,request,0,Yes,1,55
1736,2501,118,bkwtarjro0,conventional,yes,1,Non-Request,8,piano,S1,conventional,literal,1,Yes,0,56
1737,3919,120,bkwtarjro0,conventional,yes,0,Request,11,window,S1,conventional,request,1,No,1,57
1738,84,122,bkwtarjro0,conventional,yes,0,Request,4,door,S1,conventional,request,1,Yes,1,58
1739,348,124,bkwtarjro0,conventional,yes,1,Non-Request,11,window,S1,conventional,literal,1,Yes,0,59
1740,536,126,bkwtarjro0,conventional,yes,0,Request,12,temperature,S1,conventional,request,1,Yes,1,60
1741,1340,8,bskxqvnwye,non_conventional,yes,1,Non-Request,5,laptop,S4,nonconventional,literal,1,No,0,1
1742,1288,10,bskxqvnwye,non_conventional,yes,1,Request,1,car,S4,nonconventional,literal,0,No,0,2
1743,890,12,bskxqvnwye,non_conventional,yes,0,Request,9,soup,S4,nonconventional,request,1,No,1,3
